pais,pais_iso3,anio,valor,indicador
MEX,MEX,2004,11.0,tipo_cambio_cepal
MEX,MEX,2004,11.0,tipo_cambio_cepal
MEX,MEX,2004,11.3,tipo_cambio_cepal
MEX,MEX,2004,11.5,tipo_cambio_cepal
MEX,MEX,2004,11.4,tipo_cambio_cepal
MEX,MEX,2004,11.5,tipo_cambio_cepal
MEX,MEX,2004,11.4,tipo_cambio_cepal
MEX,MEX,2004,11.5,tipo_cambio_cepal
MEX,MEX,2004,11.4,tipo_cambio_cepal
MEX,MEX,2004,11.4,tipo_cambio_cepal
MEX,MEX,2004,11.2,tipo_cambio_cepal
MEX,MEX,2005,11.3,tipo_cambio_cepal
MEX,MEX,2005,11.1,tipo_cambio_cepal
MEX,MEX,2005,11.2,tipo_cambio_cepal
MEX,MEX,2005,11.1,tipo_cambio_cepal
MEX,MEX,2005,11.0,tipo_cambio_cepal
MEX,MEX,2005,10.8,tipo_cambio_cepal
MEX,MEX,2005,10.7,tipo_cambio_cepal
MEX,MEX,2005,10.7,tipo_cambio_cepal
MEX,MEX,2005,10.8,tipo_cambio_cepal
MEX,MEX,2005,10.8,tipo_cambio_cepal
MEX,MEX,2005,10.7,tipo_cambio_cepal
MEX,MEX,2005,10.6,tipo_cambio_cepal
MEX,MEX,2006,10.5,tipo_cambio_cepal
MEX,MEX,2006,10.5,tipo_cambio_cepal
MEX,MEX,2006,10.8,tipo_cambio_cepal
MEX,MEX,2006,11.1,tipo_cambio_cepal
MEX,MEX,2006,11.1,tipo_cambio_cepal
MEX,MEX,2006,11.4,tipo_cambio_cepal
MEX,MEX,2006,11.0,tipo_cambio_cepal
MEX,MEX,2006,10.9,tipo_cambio_cepal
MEX,MEX,2006,11.0,tipo_cambio_cepal
MEX,MEX,2006,10.9,tipo_cambio_cepal
MEX,MEX,2006,10.9,tipo_cambio_cepal
MEX,MEX,2006,10.9,tipo_cambio_cepal
MEX,MEX,2007,11.0,tipo_cambio_cepal
MEX,MEX,2007,11.0,tipo_cambio_cepal
MEX,MEX,2007,11.1,tipo_cambio_cepal
MEX,MEX,2007,11.0,tipo_cambio_cepal
MEX,MEX,2007,10.8,tipo_cambio_cepal
MEX,MEX,2007,10.8,tipo_cambio_cepal
MEX,MEX,2007,10.8,tipo_cambio_cepal
MEX,MEX,2007,11.0,tipo_cambio_cepal
MEX,MEX,2007,11.0,tipo_cambio_cepal
MEX,MEX,2007,10.8,tipo_cambio_cepal
MEX,MEX,2007,10.9,tipo_cambio_cepal
MEX,MEX,2007,10.8,tipo_cambio_cepal
MEX,MEX,2008,10.9,tipo_cambio_cepal
MEX,MEX,2008,10.8,tipo_cambio_cepal
MEX,MEX,2008,10.7,tipo_cambio_cepal
MEX,MEX,2008,10.5,tipo_cambio_cepal
MEX,MEX,2008,10.4,tipo_cambio_cepal
MEX,MEX,2008,10.3,tipo_cambio_cepal
MEX,MEX,2008,10.2,tipo_cambio_cepal
MEX,MEX,2008,10.1,tipo_cambio_cepal
MEX,MEX,2008,10.7,tipo_cambio_cepal
MEX,MEX,2008,12.7,tipo_cambio_cepal
MEX,MEX,2008,13.1,tipo_cambio_cepal
MEX,MEX,2008,13.4,tipo_cambio_cepal
MEX,MEX,2009,13.9,tipo_cambio_cepal
MEX,MEX,2009,14.6,tipo_cambio_cepal
MEX,MEX,2009,14.6,tipo_cambio_cepal
MEX,MEX,2009,13.4,tipo_cambio_cepal
MEX,MEX,2009,13.2,tipo_cambio_cepal
MEX,MEX,2009,13.3,tipo_cambio_cepal
MEX,MEX,2009,13.4,tipo_cambio_cepal
MEX,MEX,2009,13.0,tipo_cambio_cepal
MEX,MEX,2009,13.4,tipo_cambio_cepal
MEX,MEX,2009,13.2,tipo_cambio_cepal
MEX,MEX,2009,13.1,tipo_cambio_cepal
MEX,MEX,2009,12.9,tipo_cambio_cepal
MEX,MEX,2010,12.8,tipo_cambio_cepal
MEX,MEX,2010,12.9,tipo_cambio_cepal
MEX,MEX,2010,12.6,tipo_cambio_cepal
MEX,MEX,2010,12.2,tipo_cambio_cepal
MEX,MEX,2010,12.8,tipo_cambio_cepal
MEX,MEX,2010,12.7,tipo_cambio_cepal
MEX,MEX,2010,12.8,tipo_cambio_cepal
MEX,MEX,2010,12.8,tipo_cambio_cepal
MEX,MEX,2010,12.8,tipo_cambio_cepal
MEX,MEX,2010,12.4,tipo_cambio_cepal
MEX,MEX,2010,12.3,tipo_cambio_cepal
MEX,MEX,2010,12.4,tipo_cambio_cepal
MEX,MEX,2011,12.1,tipo_cambio_cepal
MEX,MEX,2011,12.1,tipo_cambio_cepal
MEX,MEX,2011,12.0,tipo_cambio_cepal
MEX,MEX,2011,11.7,tipo_cambio_cepal
MEX,MEX,2011,11.6,tipo_cambio_cepal
MEX,MEX,2011,11.8,tipo_cambio_cepal
MEX,MEX,2011,11.7,tipo_cambio_cepal
MEX,MEX,2011,12.2,tipo_cambio_cepal
MEX,MEX,2011,13.1,tipo_cambio_cepal
MEX,MEX,2011,13.4,tipo_cambio_cepal
MEX,MEX,2011,13.7,tipo_cambio_cepal
MEX,MEX,2011,13.8,tipo_cambio_cepal
MEX,MEX,2012,13.4,tipo_cambio_cepal
MEX,MEX,2012,12.8,tipo_cambio_cepal
MEX,MEX,2012,12.7,tipo_cambio_cepal
MEX,MEX,2012,13.1,tipo_cambio_cepal
MEX,MEX,2012,13.7,tipo_cambio_cepal
MEX,MEX,2012,13.9,tipo_cambio_cepal
MEX,MEX,2012,13.4,tipo_cambio_cepal
MEX,MEX,2012,13.2,tipo_cambio_cepal
MEX,MEX,2012,12.9,tipo_cambio_cepal
MEX,MEX,2012,12.9,tipo_cambio_cepal
MEX,MEX,2012,13.1,tipo_cambio_cepal
MEX,MEX,2012,12.9,tipo_cambio_cepal
MEX,MEX,2013,12.7,tipo_cambio_cepal
MEX,MEX,2013,12.7,tipo_cambio_cepal
MEX,MEX,2013,12.5,tipo_cambio_cepal
MEX,MEX,2013,12.2,tipo_cambio_cepal
MEX,MEX,2013,12.3,tipo_cambio_cepal
MEX,MEX,2013,13.0,tipo_cambio_cepal
MEX,MEX,2013,12.7,tipo_cambio_cepal
MEX,MEX,2013,12.9,tipo_cambio_cepal
MEX,MEX,2013,13.1,tipo_cambio_cepal
MEX,MEX,2013,13.0,tipo_cambio_cepal
MEX,MEX,2013,13.1,tipo_cambio_cepal
MEX,MEX,2013,13.0,tipo_cambio_cepal
MEX,MEX,2014,13.2,tipo_cambio_cepal
MEX,MEX,2014,13.3,tipo_cambio_cepal
MEX,MEX,2014,13.2,tipo_cambio_cepal
MEX,MEX,2014,13.1,tipo_cambio_cepal
MEX,MEX,2014,12.9,tipo_cambio_cepal
MEX,MEX,2014,13.0,tipo_cambio_cepal
MEX,MEX,2014,13.0,tipo_cambio_cepal
MEX,MEX,2014,13.1,tipo_cambio_cepal
MEX,MEX,2014,13.2,tipo_cambio_cepal
MEX,MEX,2014,13.5,tipo_cambio_cepal
MEX,MEX,2014,13.6,tipo_cambio_cepal
MEX,MEX,2014,14.6,tipo_cambio_cepal
MEX,MEX,2015,14.7,tipo_cambio_cepal
MEX,MEX,2015,14.9,tipo_cambio_cepal
MEX,MEX,2015,15.2,tipo_cambio_cepal
MEX,MEX,2015,15.2,tipo_cambio_cepal
MEX,MEX,2015,15.3,tipo_cambio_cepal
MEX,MEX,2015,15.5,tipo_cambio_cepal
MEX,MEX,2015,15.9,tipo_cambio_cepal
MEX,MEX,2015,16.6,tipo_cambio_cepal
MEX,MEX,2015,16.8,tipo_cambio_cepal
MEX,MEX,2015,16.6,tipo_cambio_cepal
MEX,MEX,2015,16.6,tipo_cambio_cepal
MEX,MEX,2015,17.1,tipo_cambio_cepal
MEX,MEX,2016,18.1,tipo_cambio_cepal
MEX,MEX,2016,18.5,tipo_cambio_cepal
MEX,MEX,2016,17.6,tipo_cambio_cepal
MEX,MEX,2016,17.5,tipo_cambio_cepal
MEX,MEX,2016,18.2,tipo_cambio_cepal
MEX,MEX,2016,18.6,tipo_cambio_cepal
MEX,MEX,2016,18.6,tipo_cambio_cepal
MEX,MEX,2016,18.5,tipo_cambio_cepal
MEX,MEX,2016,19.2,tipo_cambio_cepal
MEX,MEX,2016,18.9,tipo_cambio_cepal
MEX,MEX,2016,20.1,tipo_cambio_cepal
MEX,MEX,2016,20.5,tipo_cambio_cepal
MEX,MEX,2017,21.4,tipo_cambio_cepal
MEX,MEX,2017,20.3,tipo_cambio_cepal
MEX,MEX,2017,19.3,tipo_cambio_cepal
MEX,MEX,2017,18.8,tipo_cambio_cepal
MEX,MEX,2017,18.8,tipo_cambio_cepal
MEX,MEX,2017,18.1,tipo_cambio_cepal
MEX,MEX,2017,17.8,tipo_cambio_cepal
MEX,MEX,2017,17.8,tipo_cambio_cepal
MEX,MEX,2017,17.8,tipo_cambio_cepal
MEX,MEX,2017,18.8,tipo_cambio_cepal
MEX,MEX,2017,18.9,tipo_cambio_cepal
MEX,MEX,2017,19.2,tipo_cambio_cepal
MEX,MEX,2018,18.9,tipo_cambio_cepal
MEX,MEX,2018,18.7,tipo_cambio_cepal
MEX,MEX,2018,18.6,tipo_cambio_cepal
MEX,MEX,2018,18.4,tipo_cambio_cepal
MEX,MEX,2018,19.5,tipo_cambio_cepal
MEX,MEX,2018,20.3,tipo_cambio_cepal
MEX,MEX,2018,19.0,tipo_cambio_cepal
MEX,MEX,2018,18.8,tipo_cambio_cepal
MEX,MEX,2018,19.0,tipo_cambio_cepal
MEX,MEX,2018,19.2,tipo_cambio_cepal
MEX,MEX,2018,20.2,tipo_cambio_cepal
MEX,MEX,2018,20.1,tipo_cambio_cepal
MEX,MEX,2019,19.2,tipo_cambio_cepal
MEX,MEX,2019,19.2,tipo_cambio_cepal
MEX,MEX,2019,19.2,tipo_cambio_cepal
MEX,MEX,2019,19.0,tipo_cambio_cepal
MEX,MEX,2019,19.1,tipo_cambio_cepal
MEX,MEX,2019,19.3,tipo_cambio_cepal
MEX,MEX,2019,19.1,tipo_cambio_cepal
MEX,MEX,2019,19.7,tipo_cambio_cepal
MEX,MEX,2019,19.6,tipo_cambio_cepal
MEX,MEX,2019,19.3,tipo_cambio_cepal
MEX,MEX,2019,19.3,tipo_cambio_cepal
MEX,MEX,2019,19.1,tipo_cambio_cepal
MEX,MEX,2020,18.8,tipo_cambio_cepal
MEX,MEX,2020,18.8,tipo_cambio_cepal
MEX,MEX,2020,22.3,tipo_cambio_cepal
MEX,MEX,2020,24.2,tipo_cambio_cepal
MEX,MEX,2020,23.5,tipo_cambio_cepal
MEX,MEX,2020,22.3,tipo_cambio_cepal
MEX,MEX,2020,22.4,tipo_cambio_cepal
MEX,MEX,2020,22.2,tipo_cambio_cepal
MEX,MEX,2020,21.7,tipo_cambio_cepal
MEX,MEX,2020,21.3,tipo_cambio_cepal
MEX,MEX,2020,20.4,tipo_cambio_cepal
MEX,MEX,2020,19.9,tipo_cambio_cepal
MEX,MEX,2021,19.9,tipo_cambio_cepal
MEX,MEX,2021,20.3,tipo_cambio_cepal
MEX,MEX,2021,20.8,tipo_cambio_cepal
MEX,MEX,2021,20.1,tipo_cambio_cepal
MEX,MEX,2021,20.0,tipo_cambio_cepal
MEX,MEX,2021,20.0,tipo_cambio_cepal
MEX,MEX,2021,20.0,tipo_cambio_cepal
MEX,MEX,2021,20.1,tipo_cambio_cepal
MEX,MEX,2021,20.1,tipo_cambio_cepal
MEX,MEX,2021,20.5,tipo_cambio_cepal
MEX,MEX,2021,20.9,tipo_cambio_cepal
MEX,MEX,2021,20.9,tipo_cambio_cepal
MEX,MEX,2022,20.5,tipo_cambio_cepal
MEX,MEX,2022,20.5,tipo_cambio_cepal
MEX,MEX,2022,20.5,tipo_cambio_cepal
MEX,MEX,2022,20.1,tipo_cambio_cepal
MEX,MEX,2022,20.0,tipo_cambio_cepal
MEX,MEX,2022,20.0,tipo_cambio_cepal
MEX,MEX,2022,20.5,tipo_cambio_cepal
MEX,MEX,2022,20.1,tipo_cambio_cepal
MEX,MEX,2022,20.1,tipo_cambio_cepal
MEX,MEX,2022,20.0,tipo_cambio_cepal
MEX,MEX,2022,19.4,tipo_cambio_cepal
MEX,MEX,2022,19.6,tipo_cambio_cepal
MEX,MEX,2023,19.0,tipo_cambio_cepal
MEX,MEX,2023,18.6,tipo_cambio_cepal
MEX,MEX,2023,18.4,tipo_cambio_cepal
MEX,MEX,2023,18.1,tipo_cambio_cepal
MEX,MEX,2023,17.7,tipo_cambio_cepal
MEX,MEX,2023,17.2,tipo_cambio_cepal
MEX,MEX,2023,16.9,tipo_cambio_cepal
MEX,MEX,2023,17.0,tipo_cambio_cepal
MEX,MEX,2023,17.3,tipo_cambio_cepal
MEX,MEX,2023,18.1,tipo_cambio_cepal
MEX,MEX,2023,17.4,tipo_cambio_cepal
MEX,MEX,2023,17.2,tipo_cambio_cepal
MEX,MEX,2024,17.1,tipo_cambio_cepal
MEX,MEX,2024,17.1,tipo_cambio_cepal
MEX,MEX,2024,16.8,tipo_cambio_cepal
MEX,MEX,2024,16.8,tipo_cambio_cepal
MEX,MEX,2024,16.8,tipo_cambio_cepal
MEX,MEX,2024,18.2,tipo_cambio_cepal
MEX,MEX,2024,18.1,tipo_cambio_cepal
MEX,MEX,2024,19.2,tipo_cambio_cepal
MEX,MEX,2024,19.6,tipo_cambio_cepal
MEX,MEX,2024,19.7,tipo_cambio_cepal
MEX,MEX,2024,20.3,tipo_cambio_cepal
MEX,MEX,2024,20.3,tipo_cambio_cepal
MEX,MEX,2025,20.6,tipo_cambio_cepal
MEX,MEX,2025,20.5,tipo_cambio_cepal
MEX,MEX,2025,20.2,tipo_cambio_cepal
MEX,MEX,2025,20.0,tipo_cambio_cepal
MEX,MEX,2025,19.4,tipo_cambio_cepal
MEX,MEX,2025,19.0,tipo_cambio_cepal
MEX,MEX,2025,18.7,tipo_cambio_cepal
MEX,MEX,2025,18.7,tipo_cambio_cepal
MEX,MEX,2025,18.5,tipo_cambio_cepal
PER,PER,1992,1.3,tipo_cambio_cepal
PER,PER,1992,1.4,tipo_cambio_cepal
PER,PER,1992,1.6,tipo_cambio_cepal
PER,PER,1992,1.6,tipo_cambio_cepal
PER,PER,1992,1.6,tipo_cambio_cepal
PER,PER,1993,1.7,tipo_cambio_cepal
PER,PER,1993,1.7,tipo_cambio_cepal
PER,PER,1993,1.8,tipo_cambio_cepal
PER,PER,1993,1.9,tipo_cambio_cepal
PER,PER,1993,2.0,tipo_cambio_cepal
PER,PER,1993,2.0,tipo_cambio_cepal
PER,PER,1993,2.0,tipo_cambio_cepal
PER,PER,1993,2.1,tipo_cambio_cepal
PER,PER,1993,2.1,tipo_cambio_cepal
PER,PER,1993,2.1,tipo_cambio_cepal
PER,PER,1993,2.2,tipo_cambio_cepal
PER,PER,1993,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.3,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.2,tipo_cambio_cepal
PER,PER,1994,2.1,tipo_cambio_cepal
PER,PER,1995,2.2,tipo_cambio_cepal
PER,PER,1995,2.2,tipo_cambio_cepal
PER,PER,1995,2.3,tipo_cambio_cepal
PER,PER,1995,2.3,tipo_cambio_cepal
PER,PER,1995,2.3,tipo_cambio_cepal
PER,PER,1995,2.2,tipo_cambio_cepal
PER,PER,1995,2.2,tipo_cambio_cepal
PER,PER,1995,2.2,tipo_cambio_cepal
PER,PER,1995,2.2,tipo_cambio_cepal
PER,PER,1995,2.3,tipo_cambio_cepal
PER,PER,1995,2.3,tipo_cambio_cepal
PER,PER,1995,2.3,tipo_cambio_cepal
PER,PER,1996,2.3,tipo_cambio_cepal
PER,PER,1996,2.4,tipo_cambio_cepal
PER,PER,1996,2.4,tipo_cambio_cepal
PER,PER,1996,2.4,tipo_cambio_cepal
PER,PER,1996,2.4,tipo_cambio_cepal
PER,PER,1996,2.4,tipo_cambio_cepal
PER,PER,1996,2.4,tipo_cambio_cepal
PER,PER,1996,2.5,tipo_cambio_cepal
PER,PER,1996,2.5,tipo_cambio_cepal
PER,PER,1996,2.5,tipo_cambio_cepal
PER,PER,1996,2.6,tipo_cambio_cepal
PER,PER,1996,2.6,tipo_cambio_cepal
PER,PER,1997,2.6,tipo_cambio_cepal
PER,PER,1997,2.6,tipo_cambio_cepal
PER,PER,1997,2.6,tipo_cambio_cepal
PER,PER,1997,2.7,tipo_cambio_cepal
PER,PER,1997,2.7,tipo_cambio_cepal
PER,PER,1997,2.7,tipo_cambio_cepal
PER,PER,1997,2.6,tipo_cambio_cepal
PER,PER,1997,2.7,tipo_cambio_cepal
PER,PER,1997,2.6,tipo_cambio_cepal
PER,PER,1997,2.7,tipo_cambio_cepal
PER,PER,1997,2.7,tipo_cambio_cepal
PER,PER,1997,2.7,tipo_cambio_cepal
PER,PER,1998,2.7,tipo_cambio_cepal
PER,PER,1998,2.8,tipo_cambio_cepal
PER,PER,1998,2.8,tipo_cambio_cepal
PER,PER,1998,2.8,tipo_cambio_cepal
PER,PER,1998,2.8,tipo_cambio_cepal
PER,PER,1998,2.9,tipo_cambio_cepal
PER,PER,1998,2.9,tipo_cambio_cepal
PER,PER,1998,3.0,tipo_cambio_cepal
PER,PER,1998,3.0,tipo_cambio_cepal
PER,PER,1998,3.1,tipo_cambio_cepal
PER,PER,1998,3.1,tipo_cambio_cepal
PER,PER,1998,3.1,tipo_cambio_cepal
PER,PER,1999,3.2,tipo_cambio_cepal
PER,PER,1999,3.4,tipo_cambio_cepal
PER,PER,1999,3.4,tipo_cambio_cepal
PER,PER,1999,3.3,tipo_cambio_cepal
PER,PER,1999,3.3,tipo_cambio_cepal
PER,PER,1999,3.3,tipo_cambio_cepal
PER,PER,1999,3.3,tipo_cambio_cepal
PER,PER,1999,3.4,tipo_cambio_cepal
PER,PER,1999,3.4,tipo_cambio_cepal
PER,PER,1999,3.5,tipo_cambio_cepal
PER,PER,1999,3.5,tipo_cambio_cepal
PER,PER,1999,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.4,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2000,3.5,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.6,tipo_cambio_cepal
PER,PER,2001,3.6,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.5,tipo_cambio_cepal
PER,PER,2001,3.4,tipo_cambio_cepal
PER,PER,2001,3.4,tipo_cambio_cepal
PER,PER,2002,3.5,tipo_cambio_cepal
PER,PER,2002,3.5,tipo_cambio_cepal
PER,PER,2002,3.5,tipo_cambio_cepal
PER,PER,2002,3.4,tipo_cambio_cepal
PER,PER,2002,3.5,tipo_cambio_cepal
PER,PER,2002,3.5,tipo_cambio_cepal
PER,PER,2002,3.5,tipo_cambio_cepal
PER,PER,2002,3.6,tipo_cambio_cepal
PER,PER,2002,3.6,tipo_cambio_cepal
PER,PER,2002,3.6,tipo_cambio_cepal
PER,PER,2002,3.6,tipo_cambio_cepal
PER,PER,2002,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2003,3.5,tipo_cambio_cepal
PER,PER,2004,3.5,tipo_cambio_cepal
PER,PER,2004,3.5,tipo_cambio_cepal
PER,PER,2004,3.5,tipo_cambio_cepal
PER,PER,2004,3.5,tipo_cambio_cepal
PER,PER,2004,3.5,tipo_cambio_cepal
PER,PER,2004,3.5,tipo_cambio_cepal
PER,PER,2004,3.4,tipo_cambio_cepal
PER,PER,2004,3.4,tipo_cambio_cepal
PER,PER,2004,3.4,tipo_cambio_cepal
PER,PER,2004,3.3,tipo_cambio_cepal
PER,PER,2004,3.3,tipo_cambio_cepal
PER,PER,2004,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.3,tipo_cambio_cepal
PER,PER,2005,3.4,tipo_cambio_cepal
PER,PER,2005,3.4,tipo_cambio_cepal
PER,PER,2005,3.4,tipo_cambio_cepal
PER,PER,2006,3.4,tipo_cambio_cepal
PER,PER,2006,3.3,tipo_cambio_cepal
PER,PER,2006,3.3,tipo_cambio_cepal
PER,PER,2006,3.3,tipo_cambio_cepal
PER,PER,2006,3.3,tipo_cambio_cepal
PER,PER,2006,3.3,tipo_cambio_cepal
PER,PER,2006,3.2,tipo_cambio_cepal
PER,PER,2006,3.2,tipo_cambio_cepal
PER,PER,2006,3.2,tipo_cambio_cepal
PER,PER,2006,3.2,tipo_cambio_cepal
PER,PER,2006,3.2,tipo_cambio_cepal
PER,PER,2006,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.2,tipo_cambio_cepal
PER,PER,2007,3.1,tipo_cambio_cepal
PER,PER,2007,3.0,tipo_cambio_cepal
PER,PER,2007,3.0,tipo_cambio_cepal
PER,PER,2007,3.0,tipo_cambio_cepal
PER,PER,2008,3.0,tipo_cambio_cepal
PER,PER,2008,2.9,tipo_cambio_cepal
PER,PER,2008,2.8,tipo_cambio_cepal
PER,PER,2008,2.7,tipo_cambio_cepal
PER,PER,2008,2.8,tipo_cambio_cepal
PER,PER,2008,2.9,tipo_cambio_cepal
PER,PER,2008,2.8,tipo_cambio_cepal
PER,PER,2008,2.9,tipo_cambio_cepal
PER,PER,2008,3.0,tipo_cambio_cepal
PER,PER,2008,3.1,tipo_cambio_cepal
PER,PER,2008,3.1,tipo_cambio_cepal
PER,PER,2008,3.1,tipo_cambio_cepal
PER,PER,2009,3.2,tipo_cambio_cepal
PER,PER,2009,3.2,tipo_cambio_cepal
PER,PER,2009,3.2,tipo_cambio_cepal
PER,PER,2009,3.1,tipo_cambio_cepal
PER,PER,2009,3.0,tipo_cambio_cepal
PER,PER,2009,3.0,tipo_cambio_cepal
PER,PER,2009,3.0,tipo_cambio_cepal
PER,PER,2009,3.0,tipo_cambio_cepal
PER,PER,2009,2.9,tipo_cambio_cepal
PER,PER,2009,2.9,tipo_cambio_cepal
PER,PER,2009,2.9,tipo_cambio_cepal
PER,PER,2009,2.9,tipo_cambio_cepal
PER,PER,2010,2.9,tipo_cambio_cepal
PER,PER,2010,2.9,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2010,2.8,tipo_cambio_cepal
PER,PER,2011,2.8,tipo_cambio_cepal
PER,PER,2011,2.8,tipo_cambio_cepal
PER,PER,2011,2.8,tipo_cambio_cepal
PER,PER,2011,2.8,tipo_cambio_cepal
PER,PER,2011,2.8,tipo_cambio_cepal
PER,PER,2011,2.8,tipo_cambio_cepal
PER,PER,2011,2.7,tipo_cambio_cepal
PER,PER,2011,2.7,tipo_cambio_cepal
PER,PER,2011,2.7,tipo_cambio_cepal
PER,PER,2011,2.7,tipo_cambio_cepal
PER,PER,2011,2.7,tipo_cambio_cepal
PER,PER,2011,2.7,tipo_cambio_cepal
PER,PER,2012,2.7,tipo_cambio_cepal
PER,PER,2012,2.7,tipo_cambio_cepal
PER,PER,2012,2.7,tipo_cambio_cepal
PER,PER,2012,2.7,tipo_cambio_cepal
PER,PER,2012,2.7,tipo_cambio_cepal
PER,PER,2012,2.7,tipo_cambio_cepal
PER,PER,2012,2.6,tipo_cambio_cepal
PER,PER,2012,2.6,tipo_cambio_cepal
PER,PER,2012,2.6,tipo_cambio_cepal
PER,PER,2012,2.6,tipo_cambio_cepal
PER,PER,2012,2.6,tipo_cambio_cepal
PER,PER,2012,2.6,tipo_cambio_cepal
PER,PER,2013,2.6,tipo_cambio_cepal
PER,PER,2013,2.6,tipo_cambio_cepal
PER,PER,2013,2.6,tipo_cambio_cepal
PER,PER,2013,2.6,tipo_cambio_cepal
PER,PER,2013,2.6,tipo_cambio_cepal
PER,PER,2013,2.8,tipo_cambio_cepal
PER,PER,2013,2.8,tipo_cambio_cepal
PER,PER,2013,2.8,tipo_cambio_cepal
PER,PER,2013,2.8,tipo_cambio_cepal
PER,PER,2013,2.8,tipo_cambio_cepal
PER,PER,2013,2.8,tipo_cambio_cepal
PER,PER,2013,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.8,tipo_cambio_cepal
PER,PER,2014,2.9,tipo_cambio_cepal
PER,PER,2014,2.9,tipo_cambio_cepal
PER,PER,2014,2.9,tipo_cambio_cepal
PER,PER,2014,3.0,tipo_cambio_cepal
PER,PER,2015,3.0,tipo_cambio_cepal
PER,PER,2015,3.1,tipo_cambio_cepal
PER,PER,2015,3.1,tipo_cambio_cepal
PER,PER,2015,3.1,tipo_cambio_cepal
PER,PER,2015,3.2,tipo_cambio_cepal
PER,PER,2015,3.2,tipo_cambio_cepal
PER,PER,2015,3.2,tipo_cambio_cepal
PER,PER,2015,3.2,tipo_cambio_cepal
PER,PER,2015,3.2,tipo_cambio_cepal
